Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
24,"DR Einstein, AD Freed, N Stander, B Fata…",Inverse parameter fitting of biological tissues: a response surface approach,2005,Annals of biomedical …,Springer,http://link.springer.com/article/10.1007/s10439-005-8338-3,"http://scholar.google.com/scholar?cites=15205651405609228311&as_sdt=5,33&sciodt=0,33&hl=en&num=20",293,2015-01-12,
21,A Einstein,The Theory of Relativity (and Other Essays),1950,,books.google.com,,"http://scholar.google.com/scholar?cites=9659634989958737282&as_sdt=5,33&sciodt=0,33&hl=en&num=20",55,2015-01-12,BOOK
21,"…, M Luo, D Sun, D Kim, Y Zhu, W Lu, K Kim, TL Einstein…",Adsorbates in a Box: Titration of Substrate Electronic States,2010,Physical review …,APS,http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.105.066104,"http://scholar.google.com/scholar?cites=16076265941133955679&as_sdt=5,33&sciodt=0,33&hl=en&num=20",298,2015-01-12,
21,"I Nevo, M Salah, SS Dagalur, M Newman",Apparatus and method for monitoring a system and displaying the status of the system,2001,"US Patent 6,174,283",Google Patents,http://www.google.com/patents/US6174283,"http://scholar.google.com/scholar?cites=15574487183326836994&as_sdt=5,33&sciodt=0,33&hl=en&num=20",445,2015-01-12,
20,"DR Einstein, B Neradilak, N Pollisar…",An Automated Self‐Similarity Analysis of the Pulmonary Tree of the Sprague–Dawley Rat,2008,The Anatomical …,Wiley Online Library,,"http://scholar.google.com/scholar?cites=9445362073310016242&as_sdt=5,33&sciodt=0,33&hl=en&num=20",321,2015-01-12,HTML
20,"…, O Pierre-Louis, J Huang, MS Fuhrer, TL Einstein…",“The Princess and the Pea” at the Nanoscale: Wrinkling and Delamination of Graphene on Nanoparticles,2012,Physical Review X,APS,http://journals.aps.org/prx/abstract/10.1103/PhysRevX.2.041018,"http://scholar.google.com/scholar?cites=203023864523422355&as_sdt=5,33&sciodt=0,33&hl=en&num=20",337,2015-01-12,
20,"SD Schwartz, VL Schramm, BB Braunheim",Neural network methods to predict enzyme inhibitor or receptor ligand potency,2001,"US Patent 6,185,548",Google Patents,http://www.google.com/patents/US6185548,"http://scholar.google.com/scholar?cites=13137028004790252800&as_sdt=5,33&sciodt=0,33&hl=en&num=20",409,2015-01-12,
20,"H Gebremariam, SD Cohen, HL Richards, TL Einstein",Analysis of terrace-width distributions using the generalized Wigner surmise: Calibration using Monte Carlo and transfer-matrix calculations,2004,Physical Review B,APS,http://journals.aps.org/prb/abstract/10.1103/PhysRevB.69.125404,"http://scholar.google.com/scholar?cites=7601581240924381409&as_sdt=5,33&sciodt=0,33&hl=en&num=20",410,2015-01-12,
19,"JV Sinfield, HH Einstein",Evaluation of tunneling technology using the “decision aids for tunneling”,1996,Tunnelling and underground space technology,Elsevier,http://www.sciencedirect.com/science/article/pii/S0886779896892455,"http://scholar.google.com/scholar?cites=7754939100033593856&as_sdt=5,33&sciodt=0,33&hl=en&num=20",268,2015-01-12,
19,"AD Freed, DR Einstein",An implicit elastic theory for lung parenchyma,2013,International journal of engineering science,Elsevier,http://www.sciencedirect.com/science/article/pii/S0020722512001723,"http://scholar.google.com/scholar?cites=6099376641397829281&as_sdt=5,33&sciodt=0,33&hl=en&num=20",299,2015-01-12,
18,A Einstein,A comment on a criticism of unified field theory,1953,Physical Review,APS,,"http://scholar.google.com/scholar?cites=8452102391981770002&as_sdt=5,33&sciodt=0,33&hl=en&num=20",33,2015-01-12,CITATION
18,A Einstein,The special and general theory,1920,English edition,pvtridvs.net,,"http://scholar.google.com/scholar?cites=9113483689331195669&as_sdt=5,33&sciodt=0,33&hl=en&num=20",65,2015-01-12,PDF
17,A Einstein,Unified field theory based on Riemannian metrics and distant parallelism,1930,Math. Annal,bankrupting-physics.info,,"http://scholar.google.com/scholar?cites=15002647466850559645&as_sdt=5,33&sciodt=0,33&hl=en&num=20",30,2015-01-12,PDF
17,"U Glaus, TL Einstein",On the universality class of planar self-avoiding surfaces with fixed boundary,1987,Journal of Physics A: Mathematical and …,iopscience.iop.org,http://iopscience.iop.org/0305-4470/20/2/011,"http://scholar.google.com/scholar?cites=8794570545558254332&as_sdt=5,33&sciodt=0,33&hl=en&num=20",112,2015-01-12,
17,"M Tawhai, J Bischoff, D Einstein…",Multiscale modeling in computational biomechanics,2009,… in Medicine and …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4939188,"http://scholar.google.com/scholar?cites=11626601843574309257&as_sdt=5,33&sciodt=0,33&hl=en&num=20",226,2015-01-12,
17,TL Einstein,Interactions between adsorbate particles,1996,Physical Structure,physics.umd.edu,,"http://scholar.google.com/scholar?cites=15905951145752925947&as_sdt=5,33&sciodt=0,33&hl=en&num=20",480,2015-01-12,PDF
16,"RL Sousa, HH Einstein",Risk analysis during tunnel construction using Bayesian Networks: Porto Metro case study,2012,Tunnelling and Underground Space Technology,Elsevier,http://www.sciencedirect.com/science/article/pii/S0886779811001088,"http://scholar.google.com/scholar?cites=7759292009722990125&as_sdt=5,33&sciodt=0,33&hl=en&num=20",325,2015-01-12,
15,A Einstein,Isaac Newton,1927,The Observatory,adsabs.harvard.edu,,"http://scholar.google.com/scholar?cites=5466755684572090502&as_sdt=5,33&sciodt=0,33&hl=en&num=20",72,2015-01-12,HTML
15,A Einstein,Geometrie und Erfahrung,1923,,books.google.com,,"http://scholar.google.com/scholar?cites=10664573695144792728&as_sdt=5,33&sciodt=0,33&hl=en&num=20",96,2015-01-12,BOOK
15,"C Tao, TJ Stasevich, TL Einstein, ED Williams",Step fluctuations on Ag (111) surfaces with C 60,2006,Physical Review B,APS,http://journals.aps.org/prb/abstract/10.1103/PhysRevB.73.125436,"http://scholar.google.com/scholar?cites=536114875023289375&as_sdt=5,33&sciodt=0,33&hl=en&num=20",413,2015-01-12,
14,"JJ Thomson, M Planck, A Einstein",James Clerk Maxwell: A Commemoration,2012,,books.google.com,,"http://scholar.google.com/scholar?cites=6924501445632700430&as_sdt=5,33&sciodt=0,33&hl=en&num=20",227,2015-01-12,BOOK
14,"SD Schwartz, VL Schramm, BB Braunheim",Neural network methods to predict enzyme inhibitor or receptor ligand potency,2005,"US Patent 6,895,396",Google Patents,http://www.google.com/patents/US6895396,"http://scholar.google.com/scholar?cites=8366019192259884004&as_sdt=5,33&sciodt=0,33&hl=en&num=20",434,2015-01-12,
12,"A Einstein, M Grossmann",Outline of a Generalized Theory of Relativity and of a Theory of Gravitation I. Physical Part,1913,A. Beck (Ed. & Trans.) The Collected Papers of …,pitt.edu,,"http://scholar.google.com/scholar?cites=2807832309195461506&as_sdt=5,33&sciodt=0,33&hl=en&num=20",51,2015-01-12,PDF
12,A Einstein,On the present state of the problem of gravitation,2007,The Genesis of General Relativity,Springer,http://link.springer.com/chapter/10.1007/978-1-4020-4000-9_31,"http://scholar.google.com/scholar?cites=16040298659336835214&as_sdt=5,33&sciodt=0,33&hl=en&num=20",52,2015-01-12,
12,A Einstein,The Einstein Reader,2006,,books.google.com,,"http://scholar.google.com/scholar?cites=11322554629244344766&as_sdt=5,33&sciodt=0,33&hl=en&num=20",77,2015-01-12,BOOK
12,R Einstein,The Physical Content of Quantum Mechanics,1935,Phys. Rev,df.uba.ar,,"http://scholar.google.com/scholar?cites=6495412373587106730&as_sdt=5,33&sciodt=0,33&hl=en&num=20",264,2015-01-12,PDF
11,"A Einstein, M Grossmann",Covariance properties of the field equations of the theory of gravitation based on the generalized theory of relativity,1914,Zeitschrift für Mathematik und Physik,,,"http://scholar.google.com/scholar?cites=9829074147881075119&as_sdt=5,33&sciodt=0,33&hl=en&num=20",28,2015-01-12,CITATION
11,A Einstein,Riemannian Geometry with Maintaining the Notion of distant parallelism,1928,Session Report of the Prussian Academy of …,alexander-unzicker.com,,"http://scholar.google.com/scholar?cites=4183492941819613214&as_sdt=5,33&sciodt=0,33&hl=en&num=20",67,2015-01-12,PDF
11,"WS Dershowitz, HH Einstein",Application of artificial intelligence to problems of rock mechanics,1984,The 25th US Symposium on Rock …,onepetro.org,http://scholar.google.comhttps://www.onepetro.org/conference-paper/ARMA-84-0483,"http://scholar.google.com/scholar?cites=673892406698619357&as_sdt=5,33&sciodt=0,33&hl=en&num=20",86,2015-01-12,
11,"M Cohen, TL Einstein",Statistical Mechanics of a Simple Model of a Displacive Ferroelectric,1973,Physical Review B,APS,http://journals.aps.org/prb/abstract/10.1103/PhysRevB.7.1932,"http://scholar.google.com/scholar?cites=14535562189520038908&as_sdt=5,33&sciodt=0,33&hl=en&num=20",274,2015-01-12,
11,"AD Freed, DR Einstein, MS Sacks",Hypoelastic soft tissues,2010,Acta mechanica,Springer,http://link.springer.com/article/10.1007/s00707-010-0357-y,"http://scholar.google.com/scholar?cites=14007725692315772091&as_sdt=5,33&sciodt=0,33&hl=en&num=20",291,2015-01-12,
11,"G Umili, A Ferrero, HH Einstein",A new method for automatic discontinuity traces sampling on rock mass 3D model,2013,Computers & Geosciences,Elsevier,http://www.sciencedirect.com/science/article/pii/S0098300412002695,"http://scholar.google.com/scholar?cites=13549671670193771127&as_sdt=5,33&sciodt=0,33&hl=en&num=20",493,2015-01-12,
11,"A Delisio, J Zhao, HH Einstein",Analysis and prediction of TBM performance in blocky rock conditions at the Lötschberg base tunnel,2013,Tunnelling and Underground Space …,Elsevier,http://www.sciencedirect.com/science/article/pii/S0886779812001320,"http://scholar.google.com/scholar?cites=7022941226264225904&as_sdt=5,33&sciodt=0,33&hl=en&num=20",518,2015-01-12,
11,"B Horenstein, VL Schramm",Transition-state inhibitors for nucleoside hydrolase and transferase reactions,2000,"US Patent 6,121,296",Google Patents,http://www.google.com/patents/US6121296,"http://scholar.google.com/scholar?cites=1062140526168169320&as_sdt=5,33&sciodt=0,33&hl=en&num=20",553,2015-01-12,
10,A Einstein,New possibility for a unified field theory of gravitation and electricity,1928,Session Report of the Prussian Acad. Sci,alexander-unzicker.com,,"http://scholar.google.com/scholar?cites=1338112851420925566&as_sdt=5,33&sciodt=0,33&hl=en&num=20",35,2015-01-12,PDF
10,"S Einstein, R Finkelstein",Solutions of the Rarita–Schwinger equation in the Kerr–Newman space,1979,Journal of Mathematical Physics,scitation.aip.org,http://scitation.aip.org/content/aip/journal/jmp/20/9/10.1063/1.524308,"http://scholar.google.com/scholar?cites=2478445836377076570&as_sdt=5,33&sciodt=0,33&hl=en&num=20",46,2015-01-12,
10,A Einstein,Unified field theory of gravitation and electricity,1925,Session Report of Prussian Acad. Sci,atlascom.gr,,"http://scholar.google.com/scholar?cites=10951382791851311300&as_sdt=5,33&sciodt=0,33&hl=en&num=20",48,2015-01-12,PDF
10,"S Einstein, R Finkelstein",A class of solutions of the Dirac equation in the Kerr–Newman space,1977,Journal of Mathematical Physics,scitation.aip.org,http://scitation.aip.org/content/aip/journal/jmp/18/4/10.1063/1.523324,"http://scholar.google.com/scholar?cites=730353259280290333&as_sdt=5,33&sciodt=0,33&hl=en&num=20",49,2015-01-12,
10,"LA Deacetis, FS Einstein, RA Juliano Jr, I Lazar",Single strip diffraction: comparison of Kirchhoff theory and geometrical theory with the exact solution in the limit of small glancing angle and width; perpendicular …,1976,Applied optics,opticsinfobase.org,http://www.opticsinfobase.org/ao/fulltext.cfm?uri=ao-15-11-2866,"http://scholar.google.com/scholar?cites=16226726724117104875&as_sdt=5,33&sciodt=0,33&hl=en&num=20",81,2015-01-12,
10,"IW May, SI Einstein",Prediction of gun muzzle flash,1980,,DTIC Document,http://oai.dtic.mil/oai/oai?verb=getRecord&metadataPrefix=html&identifier=ADA083888,"http://scholar.google.com/scholar?cites=13244368360892382140&as_sdt=5,33&sciodt=0,33&hl=en&num=20",106,2015-01-12,
10,"DL González, A Pimpinelli, TL Einstein",Spacing distribution functions for the one-dimensional point-island model with irreversible attachment,2011,Physical Review E,APS,http://journals.aps.org/pre/abstract/10.1103/PhysRevE.84.011601,"http://scholar.google.com/scholar?cites=6281475004292668489&as_sdt=5,33&sciodt=0,33&hl=en&num=20",275,2015-01-12,
10,"SD Schwartz, VL Schramm, BB Braunheim",Neural network methods to predict enzyme inhibitor or receptor ligand potency,2004,"US Patent 6,678,618",Google Patents,http://google.com/patents/US6678618,"http://scholar.google.com/scholar?cites=10729670194762680894&as_sdt=5,33&sciodt=0,33&hl=en&num=20",420,2015-01-12,
10,"K Chen, B Fata, DR Einstein",Characterization of the highly nonlinear and anisotropic vascular tissues from experimental inflation data: a validation study toward the use of clinical data for in-vivo …,2008,Annals of biomedical engineering,Springer,http://link.springer.com/article/10.1007/s10439-008-9541-9,"http://scholar.google.com/scholar?cites=763419888132821918&as_sdt=5,33&sciodt=0,33&hl=en&num=20",501,2015-01-12,
10,"GB Evans, RH Furneaux, VL Schramm…","4-amino-5H-pyrrolo [3, 2-d] pyrimidine inhibitors of nucleoside phosphorylases and nucleosidases",2006,US Patent …,Google Patents,http://www.google.com/patents/US7098334,"http://scholar.google.com/scholar?cites=10292465468819200385&as_sdt=5,33&sciodt=0,33&hl=en&num=20",532,2015-01-12,
10,A Einstein,Essays in humanism,2011,,books.google.com,,"http://scholar.google.com/scholar?cites=16950902006407458733&as_sdt=5,33&sciodt=0,33&hl=en&num=20",551,2015-01-12,BOOK
9,A Einstein,On the method of theoretical physics,2009,Philosophy of Science: An Historical Anthology,books.google.com,http://books.google.com/books?hl=en&lr=&id=TcJYnvnnq5kC&oi=fnd&pg=PA300&dq=Field+Equations+Einstein&ots=a7KFlVRigb&sig=HSZrpWFEwtTzE0rF8yAOT-2rOjI,"http://scholar.google.com/scholar?cites=8211002021990132179&as_sdt=5,33&sciodt=0,33&hl=en&num=20",93,2015-01-12,
9,"AD Freed, DR Einstein",Hypo-elastic model for lung parenchyma,2012,Biomechanics and modeling in mechanobiology,Springer,http://link.springer.com/article/10.1007/s10237-011-0333-z,"http://scholar.google.com/scholar?cites=9222877054015873117&as_sdt=5,33&sciodt=0,33&hl=en&num=20",311,2015-01-12,
9,"PG Joseph, HH Einstein, RV Whitman",A literature review of geotechnical centrifuge modeling with particular emphasis on rock mechanics,1988,,DTIC Document,http://oai.dtic.mil/oai/oai?verb=getRecord&metadataPrefix=html&identifier=ADA213793,"http://scholar.google.com/scholar?cites=14360327653626529910&as_sdt=5,33&sciodt=0,33&hl=en&num=20",323,2015-01-12,
9,"…, CR Schwab, VM Duttlinger, ME Einstein",Analyses of feed and energy intakes during lactation for three breeds of sows,2010,The Professional …,pas.fass.org,http://pas.fass.org/content/26/1/35.short,"http://scholar.google.com/scholar?cites=14663901696151476525&as_sdt=5,33&sciodt=0,33&hl=en&num=20",477,2015-01-12,
9,"P Vinard, A Bobet, HH Einstein","Generation and evolution of hydraulic underpressures at Wellenberg, Switzerland",2001,Journal of Geophysical …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1029/2001JB000327/full,"http://scholar.google.com/scholar?cites=8055116923406391105&as_sdt=5,33&sciodt=0,33&hl=en&num=20",497,2015-01-12,
9,"ABH Hamouda, A Pimpinelli, TL Einstein",Relaxation of terrace-width distributions: Physical information from Fokker–Planck time,2008,Surface Science,Elsevier,http://www.sciencedirect.com/science/article/pii/S0039602808006547,"http://scholar.google.com/scholar?cites=16872004522883549246&as_sdt=5,33&sciodt=0,33&hl=en&num=20",504,2015-01-12,
8,A Einstein,Is there a Gravitational Effect which is analogous to Electrodynamic Induction?,1912,Vierteljahrschrift für gerichtliche Medizin (ser. 3),mc1soft.com,,"http://scholar.google.com/scholar?cites=4549897928372453783&as_sdt=5,33&sciodt=0,33&hl=en&num=20",64,2015-01-12,PDF
8,"R Sathiyanarayanan, TL Einstein",Ab-initio calculations of interactions between Cu adatoms on Cu (110): Sensitivity of strong multi-site interactions to adatom relaxations,2009,Surface Science,Elsevier,http://www.sciencedirect.com/science/article/pii/S0039602809004191,"http://scholar.google.com/scholar?cites=2315948653187909507&as_sdt=5,33&sciodt=0,33&hl=en&num=20",265,2015-01-12,
8,"…, AP Kuprat, S Kabilan, RE Jacob, DR Einstein…",Phase-contrast MRI and CFD modeling of apparent< sup> 3</sup> He gas flow in rat pulmonary airways,2012,Journal of Magnetic …,Elsevier,http://www.sciencedirect.com/science/article/pii/S1090780712001838,"http://scholar.google.com/scholar?cites=14570653977704313061&as_sdt=5,33&sciodt=0,33&hl=en&num=20",292,2015-01-12,
8,"…, P Huggenberger, E Zechner, HH Einstein",Relation between hydrogeological setting and swelling potential of clay-sulfate rocks in tunneling,2011,Engineering …,Elsevier,http://www.sciencedirect.com/science/article/pii/S0013795211001475,"http://scholar.google.com/scholar?cites=8557080142101055732&as_sdt=5,33&sciodt=0,33&hl=en&num=20",484,2015-01-12,
7,"PN Patrone, TL Einstein, D Margetis",One-dimensional model of interacting-step fluctuations on vicinal surfaces: Analytical formulas and kinetic Monte Carlo simulations,2010,Physical Review E,APS,http://journals.aps.org/pre/abstract/10.1103/PhysRevE.82.061601,"http://scholar.google.com/scholar?cites=18366175221420271889&as_sdt=5,33&sciodt=0,33&hl=en&num=20",71,2015-01-12,
7,"HB Einstein, HB Warner",Mathematical evaluation of radio frequency hazards to resistive devices,1965,"Electromagnetic Compatibility, IEEE …",ieeexplore.ieee.org,http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4307418,"http://scholar.google.com/scholar?cites=9741680518330439973&as_sdt=5,33&sciodt=0,33&hl=en&num=20",88,2015-01-12,
7,A Einstein,The general theory of relativity,1922,The Meaning of Relativity,Springer,http://link.springer.com/chapter/10.1007/978-94-011-6022-3_3,"http://scholar.google.com/scholar?cites=1585408944786949537&as_sdt=5,33&sciodt=0,33&hl=en&num=20",114,2015-01-12,
7,A Einstein,The advent of the quantum theory,1951,Science,promo.aaas.org,,"http://scholar.google.com/scholar?cites=9805503444355916431&as_sdt=5,33&sciodt=0,33&hl=en&num=20",225,2015-01-12,PDF
7,"PN Patrone, TL Einstein",Anisotropic surface-state-mediated RKKY interaction between adatoms,2012,Physical Review B,APS,http://journals.aps.org/prb/abstract/10.1103/PhysRevB.85.045429,"http://scholar.google.com/scholar?cites=8486172891528543961&as_sdt=5,33&sciodt=0,33&hl=en&num=20",251,2015-01-12,
7,"…, RJ Batchelor, FWB Einstein…","N, N-dimethylhydroxamidovanadium (V). Interactions with sulfhydryl-containing ligands: V (V) equilibria and the structure of a V (IV) dithiothreitolato complex",2001,Canadian Journal …,NRC Research Press,http://www.nrcresearchpress.com/doi/abs/10.1139/v01-021,"http://scholar.google.com/scholar?cites=13553929682274844113&as_sdt=5,33&sciodt=0,33&hl=en&num=20",296,2015-01-12,
7,"JMV Grzybowski, M Rafikov, EEN Macau",Chaotic communication on a satellite formation flying—The synchronization issue in a scenario with transmission delays,2010,Acta Astronautica,Elsevier,http://www.sciencedirect.com/science/article/pii/S0094576509004962,"http://scholar.google.com/scholar?cites=13849620930829061602&as_sdt=5,33&sciodt=0,33&hl=en&num=20",361,2015-01-12,
7,"GD Archard, PA Einstein",The heating of fluorescent screens bombarded by electrons,1957,British Journal of Applied Physics,iopscience.iop.org,http://iopscience.iop.org/0508-3443/8/6/303,"http://scholar.google.com/scholar?cites=8963103041757186395&as_sdt=5,33&sciodt=0,33&hl=en&num=20",370,2015-01-12,
6,"…, KR Minard, S Kabilan, DR Einstein…",Magnetic resonance imaging and computational fluid dynamics (CFD) simulations of rabbit nasal airflows for the development of hybrid CFD/PBPK models,2009,Inhalation …,informahealthcare.com,http://informahealthcare.com/doi/abs/10.1080/08958370802598005,"http://scholar.google.com/scholar?cites=3432886678692699948&as_sdt=5,33&sciodt=0,33&hl=en&num=20",252,2015-01-12,
6,"A Einstein, WJ De Haas",Experimental proof of the existence of Ampère's molecular currents,1915,Koninklijke Akademie van Wetenschappen …,dwc.knaw.nl,,"http://scholar.google.com/scholar?cites=7051962520430993143&as_sdt=5,33&sciodt=0,33&hl=en&num=20",279,2015-01-12,PDF
6,"…, S Kabilan, JP Carson, RA Corley, DR Einstein",A bidirectional coupling procedure applied to multiscale respiratory modeling,2013,Journal of computational …,Elsevier,http://www.sciencedirect.com/science/article/pii/S0021999112006225,"http://scholar.google.com/scholar?cites=6705283139038000206&as_sdt=5,33&sciodt=0,33&hl=en&num=20",346,2015-01-12,
6,"R Sathiyanarayanan, TJ Stasevich, TL Einstein",Sensitivity of short-range trio interactions to lateral relaxation of adatoms: Challenges for detailed lattice-gas modeling,2008,Surface Science,Elsevier,http://www.sciencedirect.com/science/article/pii/S0039602808000460,"http://scholar.google.com/scholar?cites=8398316837972852779&as_sdt=5,33&sciodt=0,33&hl=en&num=20",425,2015-01-12,
6,"…, JM Guccione, MB Ratcliffe, DR Einstein",Adaptive generation of multimaterial grids from imaging data for biomedical Lagrangian fluid–structure simulations,2010,… and modeling in …,Springer,http://link.springer.com/article/10.1007/s10237-009-0170-5,"http://scholar.google.com/scholar?cites=14692838812635529868&as_sdt=5,33&sciodt=0,33&hl=en&num=20",482,2015-01-12,
6,"GR Iglesia, HH Einstein, RV Whitman",Investigation of Soil Arching with Centrifuge Tests,2013,Journal of Geotechnical and …,ascelibrary.org,http://ascelibrary.org/doi/abs/10.1061/(ASCE)GT.1943-5606.0000998,"http://scholar.google.com/scholar?cites=11620361592408554198&as_sdt=5,33&sciodt=0,33&hl=en&num=20",513,2015-01-12,
6,"KR Minard, RE Jacob, G Laicher, DR Einstein…",MR imaging of apparent< sup> 3</sup> He gas transport in narrow pipes and rodent airways,2008,Journal of Magnetic …,Elsevier,http://www.sciencedirect.com/science/article/pii/S1090780708002115,"http://scholar.google.com/scholar?cites=8868139888691941612&as_sdt=5,33&sciodt=0,33&hl=en&num=20",519,2015-01-12,
5,A Einstein,The Development of Our Views on the Composition and Essence of Radiation,1909,… and Essence of Radiation 11 The Field Equations …,upload.wikimedia.org,,"http://scholar.google.com/scholar?cites=10258564082448579214&as_sdt=5,33&sciodt=0,33&hl=en&num=20",73,2015-01-12,PDF
5,A Einstein,On the relativity problem,2007,The Genesis of General Relativity,Springer,http://link.springer.com/chapter/10.1007/978-1-4020-4000-9_33,"http://scholar.google.com/scholar?cites=18420978097113163741&as_sdt=5,33&sciodt=0,33&hl=en&num=20",83,2015-01-12,
5,"PA Einstein, L Jacob","II. On some, focal properties of an electron optical immersion objective",1948,Philosophical Magazine,Taylor & Francis,http://www.tandfonline.com/doi/pdf/10.1080/14786444808561163,"http://scholar.google.com/scholar?cites=9267152777917833329&as_sdt=5,33&sciodt=0,33&hl=en&num=20",89,2015-01-12,
5,HA Einstein,Estimating Quantities of Sediment Supplied By Streams to a Coast,1950,Coastal Engineering Conference Proceedings,,,"http://scholar.google.com/scholar?cites=5459879878852565663&as_sdt=5,33&sciodt=0,33&hl=en&num=20",94,2015-01-12,CITATION
5,"AD Freed, J Liao, DR Einstein",A membrane model from implicit elasticity theory: application to visceral pleura,2013,Biomechanics and modeling in …,Springer,http://link.springer.com/article/10.1007/s10237-013-0542-8,"http://scholar.google.com/scholar?cites=8084490301460804327&as_sdt=5,33&sciodt=0,33&hl=en&num=20",283,2015-01-12,
5,"FWB Einstein, DG Tuck",A refinement of the crystal structure of NH4NO3. 2HNO3,1970,Acta Crystallographica Section B: Structural …,scripts.iucr.org,http://scripts.iucr.org/cgi-bin/paper?S0567740870003692,"http://scholar.google.com/scholar?cites=13128299414808786087&as_sdt=5,33&sciodt=0,33&hl=en&num=20",329,2015-01-12,
5,"RJ Bellows, H Einstein, PG Grimes",Electrochemical device,1988,"US Patent 4,718,997",Google Patents,http://www.google.com/patents/US4718997,"http://scholar.google.com/scholar?cites=12332208020262392526&as_sdt=5,33&sciodt=0,33&hl=en&num=20",344,2015-01-12,
5,"HCM Furtado, HF de Campos Velho…",Data assimilation: particle filter and artificial neural networks,2008,Journal of Physics: …,iopscience.iop.org,http://iopscience.iop.org/1742-6596/135/1/012073,"http://scholar.google.com/scholar?cites=15990618807899079647&as_sdt=5,33&sciodt=0,33&hl=en&num=20",385,2015-01-12,
5,TH Einstein,Magnetic energy storage in synchronous machines,1973,"… Apparatus and Systems, IEEE Transactions on",ieeexplore.ieee.org,http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4075078,"http://scholar.google.com/scholar?cites=618992566636886231&as_sdt=5,33&sciodt=0,33&hl=en&num=20",435,2015-01-12,
5,"…, TJ Stasevich, A Pimpinelli, TL Einstein",Effects of impurities on surface morphology: some examples,2009,Journal of Physics: …,iopscience.iop.org,http://iopscience.iop.org/0953-8984/21/8/084215,"http://scholar.google.com/scholar?cites=13822329114451896948&as_sdt=5,33&sciodt=0,33&hl=en&num=20",486,2015-01-12,
5,"X Jiao, DR Einstein, V Dyedov",Local orthogonal cutting method for computing medial curves and its biomedical applications,2010,SIAM Journal on Scientific Computing,SIAM,http://epubs.siam.org/doi/abs/10.1137/090767170,"http://scholar.google.com/scholar?cites=9880856914099080033&as_sdt=5,33&sciodt=0,33&hl=en&num=20",523,2015-01-12,
5,"GB Evans, RH Furneaux, DH Lenz…","5h-pyrrolo [3, 2-D] pyrimidine inhibitors of nucleoside phosphorylases and nucleosidases",2009,US Patent …,Google Patents,http://www.google.com/patents/US7553839,"http://scholar.google.com/scholar?cites=8601958001793719876&as_sdt=5,33&sciodt=0,33&hl=en&num=20",545,2015-01-12,
4,A Einstein,Formal Relationship of the Riemannian Curvature Tensor to the Field Equations of Gravity,1927,Mathematische Annalen,adsabs.harvard.edu,,"http://scholar.google.com/scholar?cites=16354049931799390873&as_sdt=5,33&sciodt=0,33&hl=en&num=20",44,2015-01-12,CITATION
4,"S Einstein, R Finkelstein",Lorentz covariance and the Kerr-Newman geometry,1977,Physical Review D,APS,http://journals.aps.org/prd/abstract/10.1103/PhysRevD.15.2721,"http://scholar.google.com/scholar?cites=4105089100821603242&as_sdt=5,33&sciodt=0,33&hl=en&num=20",59,2015-01-12,
4,A Einstein,"On the"" Cosmologic Problem""",1945,The American Scholar,JSTOR,http://www.jstor.org/stable/41206479,"http://scholar.google.com/scholar?cites=6887012141063748660&as_sdt=5,33&sciodt=0,33&hl=en&num=20",69,2015-01-12,
4,"K YANO, M OHGANE, T Kaluza, O Kleiu, E Thns…",On six-dimensional unified field theories,1954,Rendiconti di matematica et …,,,"http://scholar.google.com/scholar?cites=10611774235771085000&as_sdt=5,33&sciodt=0,33&hl=en&num=20",75,2015-01-12,CITATION
4,PA Einstein,Boundary compensation in the mapping of Laplace fields using a computer,1973,Proceedings of the Institution of Electrical Engineers,IET,http://digital-library.theiet.org/content/journals/10.1049/piee.1973.0235,"http://scholar.google.com/scholar?cites=8909267938425295274&as_sdt=5,33&sciodt=0,33&hl=en&num=20",85,2015-01-12,
4,A Einstein,"The Collected Papers of Albert Einstein, Vol. 2, The Swiss Years: Writings, 1900–1909 (English Translation Supplement)",1989,,"Princeton University Press, …",,"http://scholar.google.com/scholar?cites=8763479268989348847&as_sdt=5,33&sciodt=0,33&hl=en&num=20",236,2015-01-12,CITATION
4,HE EINSTEIN,Spinal fluid in coccidioidal meningitis,1973,Annals of internal medicine,Am Coll Physicians,http://annals.org/article.aspx?articleid=687463,"http://scholar.google.com/scholar?cites=7909307863746388218&as_sdt=5,33&sciodt=0,33&hl=en&num=20",426,2015-01-12,
3,PA Einstein,Field mapping using a computer: compensation for infinite space,1974,Proceedings of the Institution of Electrical Engineers,IET,http://digital-library.theiet.org/content/journals/10.1049/piee.1974.0026,"http://scholar.google.com/scholar?cites=3159853597749513934&as_sdt=5,33&sciodt=0,33&hl=en&num=20",78,2015-01-12,
3,A Einstein,Subtle is the Lord,1982,,sutlib2.sut.ac.th,,"http://scholar.google.com/scholar?cites=11635770586028523397&as_sdt=5,33&sciodt=0,33&hl=en&num=20",79,2015-01-12,PDF
