Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
41,"AH Taub","Singular hypersurfaces in general relativity",1957,"Illinois Journal of Mathematics","projecteuclid.org","","http://scholar.google.com/scholar?cites=7792367265491160613&as_sdt=5,33&sciodt=0,33&hl=en&num=20",567,"2015-01-23","CITATION"
62,"YS Song, K Koyama","Consistency test of general relativity from large scale structure of the universe",2009,"Journal of Cosmology and Astroparticle …","iopscience.iop.org","http://iopscience.iop.org/1475-7516/2009/01/048","http://scholar.google.com/scholar?cites=1090743832233552704&as_sdt=5,33&sciodt=0,33&hl=en&num=20",568,"2015-01-23",""
217,"RT Jantzen, P Carini, D Bini","The many faces of gravitoelectromagnetism",1992,"Annals of Physics","Elsevier","http://www.sciencedirect.com/science/article/pii/000349169290297Y","http://scholar.google.com/scholar?cites=9530038488637579959&as_sdt=5,33&sciodt=0,33&hl=en&num=20",569,"2015-01-23",""
3983,"C Brans, RH Dicke","Mach's principle and a relativistic theory of gravitation",1961,"Physical Review","APS","http://journals.aps.org/pr/abstract/10.1103/PhysRev.124.925","http://scholar.google.com/scholar?cites=14843676885664300732&as_sdt=5,33&sciodt=0,33&hl=en&num=20",570,"2015-01-23",""
76,"MD Duez, F Foucart, LE Kidder, HP Pfeiffer, MA Scheel…","Evolving black hole-neutron star binaries in general relativity using pseudospectral and finite difference methods",2008,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.78.104015","http://scholar.google.com/scholar?cites=4064205655783758352&as_sdt=5,33&sciodt=0,33&hl=en&num=20",571,"2015-01-23",""
66,"A Ashtekar, A Magnon‐Ashtekar","On conserved quantities in general relativity",1979,"Journal of Mathematical Physics","scitation.aip.org","http://scitation.aip.org/content/aip/journal/jmp/20/5/10.1063/1.524151","http://scholar.google.com/scholar?cites=3409380690553857604&as_sdt=5,33&sciodt=0,33&hl=en&num=20",572,"2015-01-23",""
56,"GS Hall, CBG McIntosh","Algebraic determination of the metric from the curvature in general relativity",1983,"International Journal of Theoretical Physics","Springer","http://link.springer.com/article/10.1007/BF02083290","http://scholar.google.com/scholar?cites=10416449464549252902&as_sdt=5,33&sciodt=0,33&hl=en&num=20",573,"2015-01-23",""
55,"V Husain","Intersecting-loop solutions of the hamiltonian constraint of quantum general relativity",1989,"Nuclear Physics B","Elsevier","http://www.sciencedirect.com/science/article/pii/0550321389904033","http://scholar.google.com/scholar?cites=16441816677147502047&as_sdt=5,33&sciodt=0,33&hl=en&num=20",574,"2015-01-23",""
58,"A Vecchiato, MG Lattanzi, B Bucciarelli…","Testing general relativity by micro-arcsecond global astrometry",2003,"arXiv preprint astro-ph/ …","arxiv.org","http://arxiv.org/abs/astro-ph/0301323","http://scholar.google.com/scholar?cites=371078281336773772&as_sdt=5,33&sciodt=0,33&hl=en&num=20",575,"2015-01-23",""
58,"S Frittelli","Note on the propagation of the constraints in standard 3+ 1 general relativity",1997,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.55.5992","http://scholar.google.com/scholar?cites=2301200571570445357&as_sdt=5,33&sciodt=0,33&hl=en&num=20",576,"2015-01-23",""
447,"R Mansouri, RU Sexl","A test theory of special relativity: I. Simultaneity and clock synchronization",1977,"General relativity and Gravitation","Springer","http://link.springer.com/article/10.1007/BF00762634","http://scholar.google.com/scholar?cites=175454962039405933&as_sdt=5,33&sciodt=0,33&hl=en&num=20",577,"2015-01-23",""
54,"A Ashtekar, A Magnon-Ashtekar","Energy-momentum in general relativity",1979,"Physical Review Letters","APS","http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.43.181","http://scholar.google.com/scholar?cites=2817942724443560404&as_sdt=5,33&sciodt=0,33&hl=en&num=20",578,"2015-01-23",""
52,"S Hawking","The conservation of matter in general relativity",1970,"Communications in Mathematical Physics","Springer","http://link.springer.com/article/10.1007/BF01649448","http://scholar.google.com/scholar?cites=17517157857670339312&as_sdt=5,33&sciodt=0,33&hl=en&num=20",579,"2015-01-23",""
49,"G Clement","Solutions of five-dimensional general relativity without spatial symmetry",1986,"General relativity and gravitation","Springer","http://link.springer.com/article/10.1007/BF00770206","http://scholar.google.com/scholar?cites=2138661368222474609&as_sdt=5,33&sciodt=0,33&hl=en&num=20",580,"2015-01-23",""
44,"G Schäfer","Acceleration-dependent Lagrangians in general relativity",1984,"Physics Letters A","Elsevier","http://www.sciencedirect.com/science/article/pii/0375960184909472","http://scholar.google.com/scholar?cites=4096361307770311873&as_sdt=5,33&sciodt=0,33&hl=en&num=20",581,"2015-01-23",""
59,"J Earman, C Glymour","Einstein and Hilbert: Two months in the history of general relativity",1978,"Archive for History of Exact Sciences","Springer","http://www.springerlink.com/index/tkn8166427083147.pdf","http://scholar.google.com/scholar?cites=13536715365953702543&as_sdt=5,33&sciodt=0,33&hl=en&num=20",582,"2015-01-23",""
52,"CP Boyer, JD Finley III, JF Plebanski","Complex General Relativity and HH Spaces—A Survey of One Approach",1980,"General relativity and gravitation","","","http://scholar.google.com/scholar?cites=16650797469708380688&as_sdt=5,33&sciodt=0,33&hl=en&num=20",583,"2015-01-23","CITATION"
58,"R Schattner","The center of mass in general relativity",1979,"General Relativity and Gravitation","Springer","http://link.springer.com/article/10.1007/BF00760221","http://scholar.google.com/scholar?cites=5056420285507026091&as_sdt=5,33&sciodt=0,33&hl=en&num=20",584,"2015-01-23",""
39,"L Herrera, J Martin, J Ospino","Anisotropic geodesic fluid spheres in general relativity",2002,"Journal of Mathematical Physics","scitation.aip.org","http://scitation.aip.org/content/aip/journal/jmp/43/10/10.1063/1.1505985","http://scholar.google.com/scholar?cites=7123342795735520697&as_sdt=5,33&sciodt=0,33&hl=en&num=20",585,"2015-01-23",""
69,"RH Dicke, PJE Peebles, SW Hawking, W Israel","General relativity: an Einstein centenary survey",1979,"Israel, Cambridge, England","","","http://scholar.google.com/scholar?cites=4307632819541404671&as_sdt=5,33&sciodt=0,33&hl=en&num=20",586,"2015-01-23","CITATION"
521,"AS Petrow","Einstein spaces",1985,"","inis.iaea.org","http://inis.iaea.org/search/search.aspx?orig_q=RN:17033429","http://scholar.google.com/scholar?cites=5476683332524925718&as_sdt=5,33&sciodt=0,33&hl=en&num=20",587,"2015-01-23",""
53,"PS Jang","On the positivity of energy in general relativity",1978,"Journal of Mathematical Physics","scitation.aip.org","","http://scholar.google.com/scholar?cites=1106228031135738500&as_sdt=5,33&sciodt=0,33&hl=en&num=20",588,"2015-01-23","CITATION"
53,"ET Newman, C Rovelli","Generalized lines of force as the gauge invariant degrees of freedom for general relativity and Yang-Mills theory",1992,"Physical review letters","APS","http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.69.1300","http://scholar.google.com/scholar?cites=77113843889692163&as_sdt=5,33&sciodt=0,33&hl=en&num=20",589,"2015-01-23",""
203,"J Stachel","Einstein's search for general covariance, 1912-1915.",1989,"Einstein and the history of general relativity","adsabs.harvard.edu","http://adsabs.harvard.edu/abs/1989ehgr.conf...63S","http://scholar.google.com/scholar?cites=15056510581219692702&as_sdt=5,33&sciodt=0,33&hl=en&num=20",590,"2015-01-23",""
52,"JP Lemos","Three dimensional black holes and cylindrical general relativity",1995,"Physics Letters B","Elsevier","http://www.sciencedirect.com/science/article/pii/037026939500533Q","http://scholar.google.com/scholar?cites=15216151852601949555&as_sdt=5,33&sciodt=0,33&hl=en&num=20",591,"2015-01-23",""
51,"C Corda","Interferometric detection of gravitational waves: the definitive test for General Relativity",2009,"International Journal of Modern Physics D","World Scientific","http://www.worldscientific.com/doi/abs/10.1142/S0218271809015904","http://scholar.google.com/scholar?cites=17639823638932943386&as_sdt=5,33&sciodt=0,33&hl=en&num=20",592,"2015-01-23",""
38,"JL Martin, LC Shepley","General relativity: a first course for physicists",1996,"American Journal of Physics","scitation.aip.org","","http://scholar.google.com/scholar?cites=16126104063571497411&as_sdt=5,33&sciodt=0,33&hl=en&num=20",593,"2015-01-23","CITATION"
62,"V Belinsky, R Ruffini","On axially symmetric soliton solutions of the coupled scalar-vector-tensor equations in general relativity",1980,"Physics Letters B","Elsevier","http://www.sciencedirect.com/science/article/pii/0370269380900088","http://scholar.google.com/scholar?cites=7663149889301265380&as_sdt=5,33&sciodt=0,33&hl=en&num=20",594,"2015-01-23",""
63,"L Pogosian, A Silvestri, K Koyama, GB Zhao","How to optimally parametrize deviations from general relativity in the evolution of cosmological perturbations",2010,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.81.104023","http://scholar.google.com/scholar?cites=10960260965637784411&as_sdt=5,33&sciodt=0,33&hl=en&num=20",595,"2015-01-23",""
63,"M Shibata","Axisymmetric Simulations of Rotating Stellar Collapse in Full General Relativity Criteria for Prompt Collapse to Black Holes",2000,"Progress of Theoretical Physics","ptp.oxfordjournals.org","http://ptp.oxfordjournals.org/content/104/2/325.short","http://scholar.google.com/scholar?cites=13471820709691675981&as_sdt=5,33&sciodt=0,33&hl=en&num=20",596,"2015-01-23",""
426,"R Penrose","Asymptotic properties of fields and space-times",1962,"","DTIC Document","http://oai.dtic.mil/oai/oai?verb=getRecord&metadataPrefix=html&identifier=AD0437314","http://scholar.google.com/scholar?cites=7456238015009087027&as_sdt=5,33&sciodt=0,33&hl=en&num=20",597,"2015-01-23",""
75,"CM Will","The confrontation between general relativity and experiment: A 1992 update",1992,"International Journal of Modern Physics D","World Scientific","http://www.worldscientific.com/doi/abs/10.1142/S0218271892000033","http://scholar.google.com/scholar?cites=8729987083305377&as_sdt=5,33&sciodt=0,33&hl=en&num=20",598,"2015-01-23",""
52,"SD Maharaj, R Maartens","Anisotropic spheres with uniform energy density in general relativity",1989,"General relativity and gravitation","Springer","http://link.springer.com/article/10.1007/BF00769863","http://scholar.google.com/scholar?cites=8471221371637505146&as_sdt=5,33&sciodt=0,33&hl=en&num=20",599,"2015-01-23",""
52,"M Campanelli, CO Lousto","Are Black Holes in Brans-Dicke Theory precisely the same as in General Relativity?",1993,"International Journal of Modern Physics …","World Scientific","http://www.worldscientific.com/doi/abs/10.1142/S0218271893000325","http://scholar.google.com/scholar?cites=6477116995580767779&as_sdt=5,33&sciodt=0,33&hl=en&num=20",600,"2015-01-23",""
86,"M Cahen, R Debever, L Defrise","A complex vectorial formalism in general relativity.",1967,"","ntrs.nasa.gov","","http://scholar.google.com/scholar?cites=1761318500066130044&as_sdt=5,33&sciodt=0,33&hl=en&num=20",601,"2015-01-23","CITATION"
64,"RM Wald","General relativity, 1984",1984,"University of Chicago","","","http://scholar.google.com/scholar?cites=11137816218959597521&as_sdt=5,33&sciodt=0,33&hl=en&num=20",602,"2015-01-23","CITATION"
63,"J Ehlers, RK Sachs","General relativity and cosmology",1971,"Academic, New York","","","http://scholar.google.com/scholar?cites=4351516923600272672&as_sdt=5,33&sciodt=0,33&hl=en&num=20",603,"2015-01-23","CITATION"
41,"BK Datta","Non-static spherically symmetric clusters of particles in general relativity: I",1970,"General Relativity and Gravitation","Springer","http://link.springer.com/article/10.1007/BF00759199","http://scholar.google.com/scholar?cites=2938303841819852131&as_sdt=5,33&sciodt=0,33&hl=en&num=20",604,"2015-01-23",""
45,"PW Higgs","Integration of secondary constraints in quantized general relativity",1958,"Physical Review Letters","APS","","http://scholar.google.com/scholar?cites=10799179258822269605&as_sdt=5,33&sciodt=0,33&hl=en&num=20",605,"2015-01-23","CITATION"
369,"M Carmeli","Classical fields",1982,"","tocs.ulb.tu-darmstadt.de","","http://scholar.google.com/scholar?cites=14895598912202989833&as_sdt=5,33&sciodt=0,33&hl=en&num=20",606,"2015-01-23","BOOK"
61,"R Baierlein","Testing general relativity with laser ranging to the Moon",1967,"Physical Review","APS","http://journals.aps.org/pr/abstract/10.1103/PhysRev.162.1275","http://scholar.google.com/scholar?cites=6821913492056931885&as_sdt=5,33&sciodt=0,33&hl=en&num=20",607,"2015-01-23",""
53,"GFR Ellis","On the definition of distance in general relativity: IMH Etherington (Philosophical Magazine ser. 7, vol. 15, 761 (1933))",2007,"General Relativity and Gravitation","Springer","http://www.springerlink.com/index/W241521272Q3T477.pdf","http://scholar.google.com/scholar?cites=5985537042446646815&as_sdt=5,33&sciodt=0,33&hl=en&num=20",608,"2015-01-23",""
52,"L Fatibene, M Ferraris, M Francaviglia…","Gauge formalism for general relativity and fermionic matter",1998,"General Relativity and …","Springer","http://link.springer.com/article/10.1023/A:1018852524599","http://scholar.google.com/scholar?cites=5186684924977665077&as_sdt=5,33&sciodt=0,33&hl=en&num=20",609,"2015-01-23",""
79,"MD Duez, YT Liu, SL Shapiro, M Shibata, BC Stephens","Evolution of magnetized, differentially rotating neutron stars: Simulations in full general relativity",2006,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.73.104015","http://scholar.google.com/scholar?cites=3039129083627874658&as_sdt=5,33&sciodt=0,33&hl=en&num=20",610,"2015-01-23",""
55,"CH Brans","Invariant approach to the geometry of spaces in general relativity",1965,"Journal of Mathematical Physics","scitation.aip.org","http://scitation.aip.org/content/aip/journal/jmp/6/1/10.1063/1.1704268","http://scholar.google.com/scholar?cites=650477867650038626&as_sdt=5,33&sciodt=0,33&hl=en&num=20",611,"2015-01-23",""
48,"J Winicour","Angular momentum in general relativity",1980,"General Relativity and Gravitation II","adsabs.harvard.edu","","http://scholar.google.com/scholar?cites=18085332234292249529&as_sdt=5,33&sciodt=0,33&hl=en&num=20",612,"2015-01-23","CITATION"
55,"N Rosen","General relativity with a background metric",1980,"Foundations of Physics","Springer","http://link.springer.com/article/10.1007/BF00708416","http://scholar.google.com/scholar?cites=8160218231137169592&as_sdt=5,33&sciodt=0,33&hl=en&num=20",613,"2015-01-23",""
54,"F de Felice","Rotating frames and measurements of forces in general relativity",1991,"Monthly Notices of the Royal Astronomical …","mnras.oxfordjournals.org","","http://scholar.google.com/scholar?cites=4287296521341354734&as_sdt=5,33&sciodt=0,33&hl=en&num=20",614,"2015-01-23","HTML"
62,"H Friedrich, BG Schmid","Conformal geodesics in general relativity",1987,"… of the Royal …","rspa.royalsocietypublishing.org","http://rspa.royalsocietypublishing.org/content/414/1846/171.short","http://scholar.google.com/scholar?cites=11354752019288114261&as_sdt=5,33&sciodt=0,33&hl=en&num=20",615,"2015-01-23",""
75,"E Babichev, C Deffayet, R Ziour","Recovery of general relativity in massive gravity via the Vainshtein mechanism",2010,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.82.104008","http://scholar.google.com/scholar?cites=12662337059424673960&as_sdt=5,33&sciodt=0,33&hl=en&num=20",616,"2015-01-23",""
40,"FE Schunck, EW Mielke","Rotating boson star as an effective mass torus in general relativity",1998,"Physics Letters A","Elsevier","http://www.sciencedirect.com/science/article/pii/S0375960198007786","http://scholar.google.com/scholar?cites=11490785471005541914&as_sdt=5,33&sciodt=0,33&hl=en&num=20",617,"2015-01-23",""
57,"M Blagojević, IA Nikolić","Hamiltonian structure of the teleparallel formulation of general relativity",2000,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.62.024021","http://scholar.google.com/scholar?cites=15591175157374430561&as_sdt=5,33&sciodt=0,33&hl=en&num=20",618,"2015-01-23",""
1201,"D Lovelock","The Einstein tensor and its generalizations",1971,"Journal of Mathematical Physics","scitation.aip.org","http://scitation.aip.org/content/aip/journal/jmp/12/3/10.1063/1.1665613","http://scholar.google.com/scholar?cites=11972109084729041912&as_sdt=5,33&sciodt=0,33&hl=en&num=20",619,"2015-01-23",""
54,"A Pál, B Kocsis","Periastron precession measurements in transiting extrasolar planetary systems at the level of general relativity",2008,"Monthly Notices of the Royal …","mnras.oxfordjournals.org","","http://scholar.google.com/scholar?cites=16826304570943023992&as_sdt=5,33&sciodt=0,33&hl=en&num=20",620,"2015-01-23","HTML"
40,"CD Collinson","Conservation laws in general relativity based upon the existence of preferred collineations",1970,"General Relativity and Gravitation","Springer","http://link.springer.com/article/10.1007/BF00756893","http://scholar.google.com/scholar?cites=4372558151081570097&as_sdt=5,33&sciodt=0,33&hl=en&num=20",621,"2015-01-23",""
45,"A Das, M Kaku, PK Townsend","Lattice formulation of general relativity",1979,"Physics Letters B","Elsevier","http://www.sciencedirect.com/science/article/pii/0370269379907044","http://scholar.google.com/scholar?cites=14203837892079991401&as_sdt=5,33&sciodt=0,33&hl=en&num=20",622,"2015-01-23",""
45,"KD Krori, J Barua","A singularity-free solution for a charged fluid sphere in general relativity",1975,"Journal of Physics A: Mathematical and …","iopscience.iop.org","","http://scholar.google.com/scholar?cites=1695743260699185646&as_sdt=5,33&sciodt=0,33&hl=en&num=20",623,"2015-01-23","CITATION"
44,"JL Synge","A theory of elasticity in general relativity",1959,"Mathematische Zeitschrift","Springer","http://www.springerlink.com/index/U8302V1102Q73525.pdf","http://scholar.google.com/scholar?cites=2493795092431708489&as_sdt=5,33&sciodt=0,33&hl=en&num=20",624,"2015-01-23",""
1021,"PAM Dirac","A new basis for cosmology",1938,"Proceedings of the Royal Society of …","rspa.royalsocietypublishing.org","http://rspa.royalsocietypublishing.org/content/165/921/199.full.pdf","http://scholar.google.com/scholar?cites=7946641113510129585&as_sdt=5,33&sciodt=0,33&hl=en&num=20",625,"2015-01-23",""
60,"A Trautmann, FAE Pirani…","Lectures on general relativity",1965,"… University Summer Institute …","adsabs.harvard.edu","","http://scholar.google.com/scholar?cites=16241287073147286491&as_sdt=5,33&sciodt=0,33&hl=en&num=20",626,"2015-01-23","CITATION"
60,"GFR Ellis","General Relativity and Gravitation ed B Bertotti et al",1984,"F de Felice and A Pascolini (Dordrecht: Reidel) pp","","","http://scholar.google.com/scholar?cites=15684604935512932926&as_sdt=5,33&sciodt=0,33&hl=en&num=20",627,"2015-01-23","CITATION"
1012,"D Garfinkle, GT Horowitz, A Strominger","Charged black holes in string theory",1991,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.43.3140","http://scholar.google.com/scholar?cites=15765081564956625173&as_sdt=5,33&sciodt=0,33&hl=en&num=20",628,"2015-01-23",""
53,"JD Anderson, MSW Keesey, EL Lau, EM Standish Jr…","Tests of general relativity using astrometric and radio metric observations of the planets",1978,"Acta Astronautica","Elsevier","http://www.sciencedirect.com/science/article/pii/0094576578900346","http://scholar.google.com/scholar?cites=17853869161131799085&as_sdt=5,33&sciodt=0,33&hl=en&num=20",629,"2015-01-23",""
59,"S Bonazzola, J Frieben…","Spontaneous symmetry breaking of rapidly rotating stars in general relativity",1996,"The Astrophysical …","adsabs.harvard.edu","","http://scholar.google.com/scholar?cites=293475938820053258&as_sdt=5,33&sciodt=0,33&hl=en&num=20",630,"2015-01-23","HTML"
52,"MK Yadav, A Pradhan, SK Singh","Some magnetized bulk viscous string cosmological models in general relativity",2007,"Astrophysics and Space Science","Springer","http://link.springer.com/article/10.1007/s10509-007-9556-y","http://scholar.google.com/scholar?cites=1522008137464119945&as_sdt=5,33&sciodt=0,33&hl=en&num=20",631,"2015-01-23",""
47,"PG Bergmann",""" Gauge-Invariant"" Variables in General Relativity",1961,"Physical Review","APS","http://journals.aps.org/pr/abstract/10.1103/PhysRev.124.274","http://scholar.google.com/scholar?cites=10851045173873993494&as_sdt=5,33&sciodt=0,33&hl=en&num=20",632,"2015-01-23",""
36,"AA Grib, EA Poberii","On the difference between conformal and minimal couplings in general relativity",1995,"","inis.iaea.org","http://inis.iaea.org/search/search.aspx?orig_q=RN:27017020","http://scholar.google.com/scholar?cites=9978525844083028279&as_sdt=5,33&sciodt=0,33&hl=en&num=20",633,"2015-01-23",""
17,"C Lanczos","Einstein's path from special to general relativity.",1972,"General relativity","adsabs.harvard.edu","","http://scholar.google.com/scholar?cites=11828100913275751055&as_sdt=5,33&sciodt=0,33&hl=en&num=20",634,"2015-01-23","CITATION"
58,"E Prugovecki","Principles of quantum general relativity",1995,"","World Scientific","","http://scholar.google.com/scholar?cites=2292330856812739255&as_sdt=5,33&sciodt=0,33&hl=en&num=20",635,"2015-01-23","BOOK"
59,"WG Dixon","Isolated gravitating systems in general relativity",1979,"Proceedings of the International School of Physics “ …","","","http://scholar.google.com/scholar?cites=14932305180278165984&as_sdt=5,33&sciodt=0,33&hl=en&num=20",636,"2015-01-23","CITATION"
52,"R Wojtak, SH Hansen, J Hjorth","Gravitational redshift of galaxies in clusters as predicted by general relativity",2011,"Nature","nature.com","","http://scholar.google.com/scholar?cites=2471215575563818361&as_sdt=5,33&sciodt=0,33&hl=en&num=20",637,"2015-01-23","HTML"
46,"M Kossowski, M Kriele","Signature type change and absolute time in general relativity",1993,"Classical and Quantum Gravity","iopscience.iop.org","http://iopscience.iop.org/0264-9381/10/6/012","http://scholar.google.com/scholar?cites=1638609810941685593&as_sdt=5,33&sciodt=0,33&hl=en&num=20",638,"2015-01-23",""
43,"V Moncrief, C Teitelboim","Momentum constraints as integrability conditions for the Hamiltonian constraint in general relativity",1972,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.6.966","http://scholar.google.com/scholar?cites=7666752736214930163&as_sdt=5,33&sciodt=0,33&hl=en&num=20",639,"2015-01-23",""
52,"MK Gokhroo, AL Mehra","Anisotropic spheres with variable energy density in general relativity",1994,"General relativity and gravitation","Springer","http://link.springer.com/article/10.1007/BF02088210","http://scholar.google.com/scholar?cites=17385562824413247316&as_sdt=5,33&sciodt=0,33&hl=en&num=20",640,"2015-01-23",""
42,"HS Ruse","On the geometry of the electromagnetic field in general relativity",1936,"Proceedings of the London Mathematical …","plms.oxfordjournals.org","","http://scholar.google.com/scholar?cites=14051785051613549707&as_sdt=5,33&sciodt=0,33&hl=en&num=20",641,"2015-01-23","CITATION"
36,"D Rowe","The Göttingen response to general relativity and Emmy Noether's theorems",1999,"The Symbolic Universe, Geometry and Physics 1890- …","","","http://scholar.google.com/scholar?cites=4961591915176083868&as_sdt=5,33&sciodt=0,33&hl=en&num=20",642,"2015-01-23","CITATION"
1802,"T Eguchi, PB Gilkey, AJ Hanson","Gravitation, gauge theories and differential geometry",1980,"Physics reports","Elsevier","http://www.sciencedirect.com/science/article/pii/0370157380901301","http://scholar.google.com/scholar?cites=11970448329634522881&as_sdt=5,33&sciodt=0,33&hl=en&num=20",643,"2015-01-23",""
50,"SJ Campbell, J Wainwright","Algebraic computing and the Newman-Penrose formalism in general relativity",1977,"General Relativity and Gravitation","Springer","http://link.springer.com/article/10.1007/BF00759742","http://scholar.google.com/scholar?cites=9090907985510580428&as_sdt=5,33&sciodt=0,33&hl=en&num=20",644,"2015-01-23",""
52,"L Bel","Radiation states and the problem of energy in general relativity",2000,"General Relativity and Gravitation","Springer","http://www.springerlink.com/index/w8l1111m48613602.pdf","http://scholar.google.com/scholar?cites=2464520960039898807&as_sdt=5,33&sciodt=0,33&hl=en&num=20",645,"2015-01-23",""
52,"S Yoshida, Y Eriguchi","Rotating boson stars in general relativity",1997,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.56.762","http://scholar.google.com/scholar?cites=17122628855925462330&as_sdt=5,33&sciodt=0,33&hl=en&num=20",646,"2015-01-23",""
55,"NÓ Murchadha, JW York Jr","Initial-value problem of general relativity. II. Stability of solutions of the initial-value equations",1974,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.10.437","http://scholar.google.com/scholar?cites=3288858002128931204&as_sdt=5,33&sciodt=0,33&hl=en&num=20",647,"2015-01-23",""
44,"A Das","Birkhoff's Theorem for Electro-magnetic Fields in General Relativity",1960,"Progress of Theoretical Physics","ptp.oxfordjournals.org","","http://scholar.google.com/scholar?cites=8822745971841231841&as_sdt=5,33&sciodt=0,33&hl=en&num=20",648,"2015-01-23","CITATION"
55,"FI Cooperstock","The role of energy and a new approach to gravitational waves in general relativity",2000,"Annals of Physics","Elsevier","http://www.sciencedirect.com/science/article/pii/S0003491600960329","http://scholar.google.com/scholar?cites=12179469338126269418&as_sdt=5,33&sciodt=0,33&hl=en&num=20",649,"2015-01-23",""
49,"R Mansouri, M Khorrami","The equivalence of Darmois‐Israel and distributional method for thin shells in general relativity",1996,"Journal of Mathematical Physics","scitation.aip.org","http://scitation.aip.org/content/aip/journal/jmp/37/11/10.1063/1.531740","http://scholar.google.com/scholar?cites=1124305036176547150&as_sdt=5,33&sciodt=0,33&hl=en&num=20",650,"2015-01-23",""
59,"CD Ott, H Dimmelmeier, A Marek…","Rotating collapse of stellar iron cores in general relativity",2007,"… and Quantum Gravity","iopscience.iop.org","http://iopscience.iop.org/0264-9381/24/12/S10","http://scholar.google.com/scholar?cites=3498391246187271210&as_sdt=5,33&sciodt=0,33&hl=en&num=20",651,"2015-01-23",""
58,"H Friedrich","Evolution equations for gravitating ideal fluid bodies in general relativity",1998,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.57.2317","http://scholar.google.com/scholar?cites=5210282319071075747&as_sdt=5,33&sciodt=0,33&hl=en&num=20",652,"2015-01-23",""
68,"JN Islam","The cosmological constant and classical tests of general relativity",1983,"Physics Letters A","Elsevier","http://www.sciencedirect.com/science/article/pii/0375960183907569","http://scholar.google.com/scholar?cites=11471571935219119950&as_sdt=5,33&sciodt=0,33&hl=en&num=20",653,"2015-01-23",""
64,"RA d'Inverno, J Smallwood","Covariant 2+ 2 formulation of the initial-value problem in general relativity",1980,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.22.1233","http://scholar.google.com/scholar?cites=2184708869844984391&as_sdt=5,33&sciodt=0,33&hl=en&num=20",654,"2015-01-23",""
61,"M Miller, P Gressman, WM Suen","Towards a realistic neutron star binary inspiral: Initial data and multiple orbit evolution in full general relativity",2004,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.69.064026","http://scholar.google.com/scholar?cites=5631326188703312917&as_sdt=5,33&sciodt=0,33&hl=en&num=20",655,"2015-01-23",""
35,"ZF Seidov","The stability of a star with a phase change in general relativity theory",1971,"Soviet Astronomy","adsabs.harvard.edu","","http://scholar.google.com/scholar?cites=14983145228779726640&as_sdt=5,33&sciodt=0,33&hl=en&num=20",656,"2015-01-23","CITATION"
44,"FAE Pirani","Gravitational waves in general relativity. IV. The gravitational field of a fast-moving particle",1959,"Proceedings of the Royal Society of …","rspa.royalsocietypublishing.org","http://rspa.royalsocietypublishing.org/content/252/1268/96.short","http://scholar.google.com/scholar?cites=8711532020319752832&as_sdt=5,33&sciodt=0,33&hl=en&num=20",657,"2015-01-23",""
48,"M Kossowski, M Kriele","Smooth and discontinuous signature type change in general relativity",1993,"Classical and Quantum Gravity","iopscience.iop.org","http://iopscience.iop.org/0264-9381/10/11/019","http://scholar.google.com/scholar?cites=9990497456104227559&as_sdt=5,33&sciodt=0,33&hl=en&num=20",658,"2015-01-23",""
48,"S Benenti, M Francaviglia","Remarks on certain separability structures and their applications to general relativity",1979,"General Relativity and Gravitation","Springer","http://link.springer.com/article/10.1007/BF00757025","http://scholar.google.com/scholar?cites=14302800581426506500&as_sdt=5,33&sciodt=0,33&hl=en&num=20",659,"2015-01-23",""
66,"MD Duez, P Marronetti, SL Shapiro, TW Baumgarte","Hydrodynamic simulations in 3+ 1 general relativity",2003,"Physical Review D","APS","http://journals.aps.org/prd/abstract/10.1103/PhysRevD.67.024004","http://scholar.google.com/scholar?cites=400207428333573643&as_sdt=5,33&sciodt=0,33&hl=en&num=20",660,"2015-01-23",""
68,"G Weinstein","On rotating black holes in equilibrium in general relativity",1990,"Communications on Pure and Applied …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/cpa.3160430705/full","http://scholar.google.com/scholar?cites=4013373195589614195&as_sdt=5,33&sciodt=0,33&hl=en&num=20",661,"2015-01-23",""
